chrom	start	end	frequency
chr10	6897000	6898000	6
chr10	6898000	6900000	10
chr10	6900000	6902000	9
chr10	6902000	6916000	8
chr10	6916000	6923000	7
chr10	6923000	6936000	27
chr10	6936000	6937000	25
chr10	6937000	6942000	23
chr10	6942000	6947000	7
chr10	6947000	6950000	5
chr10	6950000	6951000	4
chr10	6988000	6989000	4
chr10	6989000	6991000	5
chr10	6991000	6992000	7
chr10	6992000	6993000	11
chr10	6993000	7000000	12
chr10	7000000	7001000	13
chr10	7001000	7022000	14
chr10	7022000	7023000	12
chr10	7023000	7045000	10
chr10	7045000	7049000	8
chr10	7049000	7050000	7
chr10	7050000	7054000	6
chr10	7054000	7064000	4
chr10	7064000	7065000	2
chr10	7065000	7073000	1
chr10	7137000	7138000	2
chr10	7138000	7143000	4
chr10	7143000	7159000	9
chr10	7159000	7160000	4
chr10	7160000	7162000	5
chr10	7162000	7171000	9
chr10	7171000	7175000	8
chr10	7175000	7183000	4
chr10	7183000	7185000	6
chr10	7185000	7201000	8
chr10	7201000	7210000	9
chr10	7210000	7221000	8
chr10	7221000	7222000	9
chr10	7222000	7225000	10
chr10	7225000	7226000	15
chr10	7226000	7229000	19
chr10	7229000	7231000	20
chr10	7231000	7241000	32
chr10	7241000	7246000	31
chr10	7246000	7252000	30
chr10	7252000	7253000	23
chr10	7253000	7254000	22
chr10	7254000	7268000	21
chr10	7268000	7271000	22
chr10	7271000	7277000	23
chr10	7277000	7299000	24
chr10	7299000	7300000	23
chr10	7300000	7313000	20
chr10	7313000	7314000	15
chr10	7314000	7318000	14
chr10	7318000	7320000	13
chr10	7320000	7333000	23
chr10	7333000	7342000	22
chr10	7342000	7348000	23
chr10	7348000	7349000	24
chr10	7349000	7350000	25
chr10	7350000	7351000	31
chr10	7351000	7352000	33
chr10	7352000	7381000	34
chr10	7381000	7384000	35
chr10	7384000	7391000	36
chr10	7391000	7396000	34
chr10	7396000	7397000	32
chr10	7397000	7398000	26
chr10	7398000	7402000	25
chr10	7402000	7403000	5
chr10	7403000	7405000	4
chr10	7405000	7412000	2
chr10	7412000	7415000	3
chr10	7415000	7426000	4
chr10	7426000	7427000	5
chr10	7427000	7428000	8
chr10	7428000	7431000	9
chr10	7431000	7432000	10
chr10	7432000	7444000	11
chr10	7444000	7447000	12
chr10	7447000	7450000	13
chr10	7450000	7451000	13
chr10	7451000	7452000	15
chr10	7452000	7475000	20
chr10	7475000	7478000	16
chr10	7478000	7480000	11
chr10	7480000	7481000	13
chr10	7481000	7483000	14
chr10	7483000	7486000	13
chr10	7486000	7525000	11
chr10	7525000	7530000	10
chr10	7530000	7547000	8
chr10	7547000	7549000	4
chr10	7549000	7563000	3
chr10	7563000	7564000	2
chr10	7565000	7580000	2
chr10	7714000	7716000	1
chr10	7716000	7738000	12
chr10	7738000	7745000	9
chr10	7745000	7747000	11
chr10	7747000	7765000	13
chr10	7765000	7780000	11
chr10	7780000	7786000	9
chr10	7786000	7788000	6
chr10	7788000	7791000	4
chr10	7803000	7804000	1
chr10	7804000	7905000	2
chr10	7905000	7906000	5
chr10	7906000	7977000	3
chr10	7977000	7984000	4
chr10	7984000	8063000	5
chr10	8063000	8088000	4
chr10	8088000	8118000	3
chr10	8118000	8123000	4
chr10	8123000	8126000	6
chr10	8126000	8127000	7
chr10	8127000	8139000	8
chr10	8139000	8159000	7
chr10	8159000	8160000	9
chr10	8160000	8161000	11
chr10	8161000	8179000	14
chr10	8179000	8184000	10
chr10	8184000	8187000	11
chr10	8187000	8209000	14
chr10	8209000	8220000	15
chr10	8220000	8222000	14
chr10	8222000	8230000	15
chr10	8230000	8247000	17
chr10	8247000	8255000	18
chr10	8255000	8261000	17
chr10	8261000	8265000	19
chr10	8265000	8266000	21
chr10	8266000	8268000	23
chr10	8268000	8272000	24
chr10	8272000	8273000	21
chr10	8273000	8276000	20
chr10	8276000	8277000	17
chr10	8277000	8278000	22
chr10	8278000	8280000	23
chr10	8280000	8281000	24
chr10	8281000	8282000	25
chr10	8282000	8297000	26
chr10	8297000	8299000	24
chr10	8299000	8318000	25
chr10	8318000	8319000	24
chr10	8319000	8321000	20
chr10	8321000	8326000	19
chr10	8326000	8328000	18
chr10	8328000	8335000	19
chr10	8335000	8345000	18
chr10	8345000	8346000	19
chr10	8346000	8362000	20
chr10	8362000	8363000	3
chr10	8415000	8439000	1
chr10	8439000	8445000	2
chr10	8445000	8447000	3
chr10	8447000	8448000	6
chr10	8448000	8461000	11
chr10	8461000	8462000	12
chr10	8462000	8494000	13
chr10	8494000	8509000	12
chr10	8509000	8515000	11
chr10	8515000	8516000	12
chr10	8516000	8523000	11
chr10	8523000	8534000	12
chr10	8534000	8542000	13
chr10	8542000	8553000	11
chr10	8553000	8556000	25
chr10	8556000	8576000	26
chr10	8611000	8629000	1
chr10	8629000	8630000	4
chr10	8630000	8658000	5
chr10	8658000	8659000	4
chr10	8726000	8775000	1
chr10	9057000	9078000	1
chr10	9078000	9106000	2
chr10	9106000	9110000	3
chr10	9110000	9111000	4
chr10	9111000	9116000	6
chr10	9116000	9117000	7
chr10	9117000	9174000	9
chr10	9174000	9206000	8
chr10	9206000	9217000	7
chr10	9217000	9218000	5
chr10	9218000	9220000	4
chr10	9220000	9226000	2
chr10	9226000	9227000	1
chr10	9651000	9658000	11
chr10	9658000	9661000	14
chr10	9661000	9669000	15
chr10	9669000	9670000	16
chr10	9670000	9671000	18
chr10	9671000	9674000	21
chr10	9674000	9676000	22
chr10	9676000	9677000	24
chr10	9677000	9678000	29
chr10	9678000	9681000	32
chr10	9681000	9787000	33
chr10	9787000	9788000	23
chr10	9788000	9821000	22
chr10	9821000	9832000	18
chr10	9832000	9837000	24
chr10	9837000	9838000	25
chr10	9838000	9840000	26
chr10	9840000	9912000	32
chr10	9912000	9921000	26
chr10	9921000	9925000	28
chr10	9925000	9937000	31
chr10	9937000	9946000	32
chr10	9946000	9952000	24
chr10	9952000	9953000	16
chr10	9953000	9954000	13
chr10	9954000	9955000	12
chr10	9955000	9959000	10
chr10	9959000	9964000	9
chr10	9964000	9966000	7
chr10	9966000	9978000	5
chr10	9978000	9980000	7
chr10	9980000	10062000	9
chr10	10062000	10067000	10
chr10	10067000	10069000	11
chr10	10069000	10071000	12
chr10	10071000	10080000	13
chr10	10080000	10083000	23
chr10	10083000	10084000	24
chr10	10084000	10086000	17
chr10	10086000	10158000	16
chr10	10158000	10161000	3
chr10	10161000	10170000	2
chr10	10191000	10194000	1
chr10	10194000	10199000	3
chr10	10199000	10203000	4
chr10	10203000	10206000	5
chr10	10206000	10207000	15
chr10	10207000	10235000	20
chr10	10235000	10237000	17
chr10	10237000	10238000	6
chr10	10238000	10243000	4
chr10	10243000	10248000	3
chr10	10248000	10249000	2
chr10	10249000	10250000	1
chr10	10254000	10268000	1
chr10	10268000	10270000	2
chr10	10270000	10271000	3
chr10	10271000	10277000	4
chr10	10277000	10306000	6
chr10	10306000	10313000	5
chr10	10313000	10318000	7
chr10	10318000	10346000	11
chr10	10346000	10363000	10
chr10	10363000	10364000	2
chr10	10423000	10424000	3
chr10	10424000	10427000	4
chr10	10427000	10459000	7
chr10	10459000	10464000	6
chr10	10464000	10465000	1
chr10	10623000	10663000	1
chr10	10663000	10777000	2
chr10	10777000	10788000	1
chr10	10945000	10971000	1
chr10	10971000	10974000	2
chr10	10974000	11073000	1
chr10	11073000	11132000	5
chr10	11132000	11169000	1
chr10	11300000	11356000	1
chr10	11356000	11357000	2
chr10	11357000	11359000	3
chr10	11359000	11360000	4
chr10	11360000	11378000	19
chr10	11378000	11383000	20
chr10	11383000	11386000	21
chr10	11386000	11387000	23
chr10	11387000	11388000	24
chr10	11388000	11389000	24
chr10	11389000	11390000	24
chr10	11390000	11392000	29
chr10	11392000	11394000	30
chr10	11394000	11395000	27
chr10	11395000	11396000	28
chr10	11396000	11422000	36
chr10	11422000	11423000	37
chr10	11423000	11424000	20
chr10	11424000	11426000	17
chr10	11426000	11427000	14
chr10	11427000	11430000	10
chr10	11430000	11439000	8
chr10	11439000	11440000	6
chr10	11440000	11459000	5
chr10	11459000	11469000	4
chr10	11469000	11473000	5
chr10	11473000	11478000	9
chr10	11478000	11490000	11
chr10	11490000	11491000	16
chr10	11491000	11492000	19
chr10	11492000	11494000	17
chr10	11494000	11650000	25
chr10	11650000	11652000	26
chr10	11652000	11666000	31
chr10	11666000	11690000	19
chr10	11690000	11694000	13
chr10	11694000	11695000	12
chr10	11695000	11696000	4
chr10	11696000	11697000	3
chr10	11697000	11704000	2
chr10	11842000	11844000	1
chr10	11844000	11861000	21
chr10	11861000	11864000	10
chr10	11864000	11869000	6
chr10	11869000	11871000	9
chr10	11871000	11872000	11
chr10	11872000	11873000	12
chr10	11873000	11874000	13
chr10	11874000	11875000	13
chr10	11875000	11877000	33
chr10	11877000	11911000	32
chr10	11911000	11937000	33
chr10	11937000	11944000	19
chr10	11944000	11954000	18
chr10	11954000	11958000	24
chr10	11958000	11959000	22
chr10	11959000	11970000	19
chr10	11970000	11971000	18
chr10	11971000	11982000	17
chr10	11982000	11984000	18
chr10	11984000	11985000	26
chr10	11985000	12004000	27
chr10	12004000	12007000	28
chr10	12007000	12009000	38
chr10	12009000	12013000	40
chr10	12013000	12014000	51
chr10	12014000	12015000	57
chr10	12015000	12024000	117
chr10	12024000	12037000	115
chr10	12037000	12071000	116
chr10	12071000	12091000	115
chr10	12091000	12092000	104
chr10	12092000	12093000	76
chr10	12093000	12094000	41
chr10	12094000	12095000	33
chr10	12095000	12096000	30
chr10	12096000	12097000	28
chr10	12097000	12098000	27
chr10	12098000	12101000	26
chr10	12101000	12112000	25
chr10	12112000	12114000	24
chr10	12114000	12116000	25
chr10	12116000	12118000	24
chr10	12118000	12138000	22
chr10	12138000	12157000	21
chr10	12157000	12176000	16
chr10	12176000	12177000	4
chr10	12385000	12387000	1
chr10	12387000	12414000	2
chr10	12414000	12586000	1
chr10	12879000	12917000	6
chr10	12960000	12986000	11
chr10	12986000	12987000	4
chr10	12987000	12989000	3
chr10	12989000	12992000	1
chr10	13086000	13144000	2
chr10	13144000	13199000	3
chr10	13199000	13202000	6
chr10	13202000	13207000	7
chr10	13207000	13208000	18
chr10	13208000	13239000	17
chr10	13239000	13245000	22
chr10	13245000	13246000	26
chr10	13246000	13247000	28
chr10	13247000	13259000	38
chr10	13259000	13261000	36
chr10	13261000	13269000	37
chr10	13269000	13271000	32
chr10	13271000	13272000	31
chr10	13272000	13280000	30
chr10	13280000	13282000	16
chr10	13282000	13299000	12
chr10	13299000	13309000	11
chr10	13309000	13312000	1
chr10	13331000	13332000	1
chr10	13332000	13334000	2
chr10	13334000	13335000	4
chr10	13335000	13419000	5
chr10	13419000	13420000	1
chr10	14131000	14134000	2
chr10	14134000	14135000	5
chr10	14135000	14136000	6
chr10	14136000	14161000	14
chr10	14161000	14163000	12
chr10	14163000	14208000	9
chr10	14208000	14210000	8
chr10	14210000	14212000	9
chr10	14212000	14265000	14
chr10	14265000	14266000	9
chr10	14266000	14268000	3
chr10	14268000	14269000	5
chr10	14269000	14270000	12
chr10	14270000	14325000	10
chr10	14325000	14326000	2
chr10	14326000	14327000	1
chr10	14329000	14406000	1
chr10	14406000	14410000	2
chr10	14410000	14412000	1
chr10	14412000	14413000	2
chr10	14413000	14474000	3
chr10	14474000	14475000	4
chr10	14475000	14478000	5
chr10	14478000	14480000	7
chr10	14480000	14481000	6
chr10	14481000	14492000	4
chr10	14492000	14494000	3
chr10	14494000	14499000	4
chr10	14499000	14501000	2
chr10	14501000	14503000	3
chr10	14503000	14581000	6
chr10	14581000	14585000	5
chr10	14585000	14636000	6
chr10	14636000	14643000	7
chr10	14643000	14644000	6
chr10	14644000	14645000	4
chr10	14645000	14689000	3
chr10	14689000	14690000	2
chr10	14690000	14702000	1
chr10	14847000	14853000	1
chr10	14853000	14920000	2
chr10	14920000	14922000	1
chr10	16457000	16458000	2
chr10	16458000	16475000	20
chr10	16475000	16476000	4
chr10	16476000	16519000	2
chr10	16519000	16520000	1
chr10	16826000	16847000	2
chr10	16847000	16848000	3
chr10	16848000	16849000	5
chr10	16849000	16871000	6
chr10	16871000	16876000	8
chr10	16876000	16896000	9
chr10	16896000	16906000	11
chr10	16906000	16913000	12
chr10	16913000	16914000	13
chr10	16914000	16915000	12
chr10	16915000	16935000	10
chr10	16935000	16943000	9
chr10	16943000	16960000	13
chr10	16960000	16973000	14
chr10	16973000	16975000	7
chr10	16975000	16977000	6
chr10	16977000	16979000	13
chr10	16979000	17033000	14
chr10	17033000	17034000	11
chr10	17034000	17037000	5
chr10	17037000	17038000	4
chr10	17038000	17039000	3
chr10	17039000	17042000	2
chr10	17042000	17047000	1
chr10	17092000	17094000	1
chr10	17094000	17115000	3
chr10	17335000	17336000	1
chr10	17336000	17337000	2
chr10	17337000	17339000	3
chr10	17339000	17347000	4
chr10	17347000	17367000	5
chr10	17367000	17369000	6
chr10	17369000	17390000	7
chr10	17390000	17391000	6
chr10	17391000	17468000	5
chr10	17468000	17471000	4
chr10	17471000	17528000	3
chr10	17528000	17533000	5
chr10	17533000	17534000	6
chr10	17534000	17554000	7
chr10	17554000	17569000	5
chr10	17569000	17579000	3
chr10	17579000	17585000	4
chr10	17585000	17596000	5
chr10	17596000	17597000	4
chr10	17597000	17649000	3
chr10	17649000	17668000	4
chr10	17668000	17669000	7
chr10	17669000	17672000	8
chr10	17672000	17682000	12
chr10	17682000	17683000	13
chr10	17683000	17690000	14
chr10	17690000	17755000	15
chr10	17755000	17756000	14
chr10	17756000	17757000	13
chr10	17757000	17758000	12
chr10	17758000	17759000	11
chr10	17759000	17760000	10
chr10	17760000	17761000	8
chr10	17761000	17791000	6
chr10	17791000	17792000	3
chr10	18224000	18225000	1
chr10	18225000	18226000	6
chr10	18226000	18246000	7
chr10	18246000	18259000	8
chr10	18259000	18267000	6
chr10	18267000	18269000	7
chr10	18269000	18281000	9
chr10	18281000	18298000	8
chr10	18298000	18300000	1
chr10	18301000	18302000	1
chr10	18302000	18347000	3
chr10	18398000	18405000	8
chr10	18405000	18421000	16
chr10	18421000	18447000	17
chr10	18447000	18448000	6
chr10	18603000	18604000	4
chr10	18604000	18605000	8
chr10	18605000	18606000	11
chr10	18606000	18627000	14
chr10	18627000	18632000	3
chr10	18632000	18633000	1
chr10	18783000	18786000	1
chr10	18786000	18788000	2
chr10	18788000	18795000	11
chr10	18795000	18800000	14
chr10	18800000	18917000	15
chr10	18917000	18939000	14
chr10	18939000	18949000	13
chr10	18949000	18978000	14
chr10	18978000	18985000	13
chr10	18985000	18990000	12
chr10	18990000	19002000	14
chr10	19002000	19005000	12
chr10	19005000	19008000	11
chr10	19008000	19010000	10
chr10	19010000	19196000	9
chr10	19196000	19207000	2
chr10	19207000	19226000	1
chr10	19294000	19345000	2
chr10	19658000	19666000	1
chr10	19666000	19683000	2
chr10	19722000	19741000	1
chr10	19741000	19742000	5
chr10	19742000	19749000	7
chr10	19749000	19750000	8
chr10	19750000	19773000	9
chr10	19773000	19776000	8
chr10	19776000	19783000	2
chr10	19783000	19799000	1
chr10	19832000	19864000	1
chr10	19864000	19891000	3
chr10	20130000	20131000	1
chr10	20131000	20132000	3
chr10	20132000	20134000	4
chr10	20134000	20137000	5
chr10	20137000	20140000	6
chr10	20140000	20144000	7
chr10	20144000	20154000	8
chr10	20154000	20155000	7
chr10	20155000	20211000	5
chr10	20251000	20255000	1
chr10	20255000	20256000	2
chr10	20256000	20282000	5
chr10	20282000	20283000	6
chr10	20283000	20303000	8
chr10	20303000	20304000	4
chr10	20384000	20411000	1
chr10	20411000	20470000	2
chr10	20470000	20499000	3
chr10	20499000	20501000	1
chr10	20893000	20900000	1
chr10	20900000	20901000	3
chr10	20901000	20902000	6
chr10	20902000	20908000	8
chr10	20908000	20910000	9
chr10	20910000	20911000	10
chr10	20911000	20914000	13
chr10	20914000	20915000	15
chr10	20915000	20918000	18
chr10	20918000	20919000	22
chr10	20919000	20926000	24
chr10	20926000	20981000	25
chr10	20981000	20984000	19
chr10	20984000	20985000	15
chr10	20985000	20986000	12
chr10	20986000	20987000	9
chr10	20987000	20988000	7
chr10	20988000	20989000	6
chr10	20989000	20990000	4
chr10	20990000	20997000	3
chr10	20997000	20998000	4
chr10	20998000	21001000	6
chr10	21001000	21027000	9
chr10	21027000	21031000	7
chr10	21031000	21033000	5
chr10	21033000	21034000	2
chr10	21034000	21037000	1
chr10	21098000	21109000	1
chr10	21109000	21110000	7
chr10	21110000	21114000	14
chr10	21114000	21118000	17
chr10	21118000	21180000	18
chr10	21180000	21182000	17
chr10	21182000	21183000	16
chr10	21183000	21184000	6
chr10	21184000	21193000	3
chr10	21317000	21358000	1
chr10	22832000	22860000	1
chr10	24175000	24281000	1
chr10	24413000	24426000	1
chr10	24426000	24477000	3
chr10	24477000	24478000	2
chr10	24567000	24582000	1
chr10	24582000	24627000	2
chr10	24627000	24628000	1
chr10	24672000	24702000	1
chr10	24702000	24715000	7
chr10	24715000	24717000	8
chr10	24717000	24718000	9
chr10	24718000	24727000	10
chr10	24727000	24754000	9
chr10	24754000	24756000	10
chr10	24756000	24757000	16
chr10	24757000	24766000	17
chr10	24766000	24773000	16
chr10	24773000	24784000	17
chr10	24784000	24786000	16
chr10	24786000	24788000	17
chr10	24788000	24796000	20
chr10	24796000	24812000	19
chr10	24812000	24813000	21
chr10	24813000	24814000	24
chr10	24814000	24815000	21
chr10	24815000	24819000	22
chr10	24819000	24820000	21
chr10	24820000	24830000	20
chr10	24830000	24831000	17
chr10	24831000	24841000	16
chr10	24841000	24844000	15
chr10	24844000	24847000	14
chr10	24847000	24848000	11
chr10	24848000	24851000	1
chr10	25111000	25199000	1
chr10	25249000	25250000	1
chr10	25250000	25348000	2
chr10	25348000	25371000	1
chr10	25379000	25382000	1
chr10	25382000	25383000	3
chr10	25383000	25422000	5
chr10	25620000	25702000	2
chr10	25702000	25703000	1
chr10	26010000	26019000	1
chr10	26019000	26025000	2
chr10	26025000	26032000	3
chr10	26032000	26057000	12
chr10	26057000	26061000	13
chr10	26061000	26092000	14
chr10	26092000	26158000	16
chr10	26158000	26161000	3
chr10	26161000	26166000	1
chr10	26641000	26647000	2
chr10	26647000	26670000	20
chr10	26670000	26671000	2
chr10	26671000	26676000	1
chr10	27337000	27338000	1
chr10	27338000	27339000	3
chr10	27339000	27340000	11
chr10	27340000	27367000	16
chr10	27367000	27370000	17
chr10	27370000	27376000	19
chr10	27376000	27432000	20
chr10	27432000	27461000	21
chr10	27461000	27463000	22
chr10	27463000	27465000	23
chr10	27465000	27466000	26
chr10	27466000	27470000	27
chr10	27470000	27471000	29
chr10	27471000	27486000	34
chr10	27486000	27488000	35
chr10	27488000	27537000	34
chr10	27537000	27538000	30
chr10	27538000	27539000	3
chr10	27539000	27540000	2
chr10	27540000	27562000	1
chr10	27878000	27968000	1
chr10	28123000	28124000	1
chr10	28124000	28128000	2
chr10	28128000	28188000	12
chr10	28188000	28222000	9
chr10	28222000	28223000	11
chr10	28223000	28235000	12
chr10	28235000	28236000	11
chr10	28236000	28237000	8
chr10	28237000	28245000	7
chr10	28245000	28261000	6
chr10	28261000	28277000	7
chr10	28277000	28278000	6
chr10	28278000	28285000	5
chr10	28285000	28310000	4
chr10	28310000	28311000	4
chr10	28311000	28313000	4
chr10	28313000	28324000	3
chr10	28324000	28347000	4
chr10	28347000	28640000	3
chr10	28677000	28679000	1
chr10	28679000	28711000	7
chr10	28711000	28715000	6
chr10	28715000	28716000	5
chr10	28934000	28935000	1
chr10	28935000	28968000	5
chr10	28968000	28969000	4
chr10	28969000	28972000	3
chr10	28972000	28973000	1
chr10	29003000	29007000	1
chr10	29007000	29011000	2
chr10	29011000	29012000	6
chr10	29012000	29014000	9
chr10	29014000	29015000	11
chr10	29015000	29018000	22
chr10	29018000	29061000	23
chr10	29061000	29062000	16
chr10	29062000	29064000	15
chr10	29064000	29067000	14
chr10	29067000	29070000	8
chr10	29070000	29073000	7
chr10	29073000	29074000	2
chr10	29074000	29075000	1
chr10	29094000	29095000	3
chr10	29095000	29115000	6
chr10	29115000	29147000	2
chr10	29147000	29163000	1
chr10	29241000	29254000	1
chr10	29254000	29324000	4
chr10	29324000	29368000	3
chr10	29449000	29451000	1
chr10	29451000	29456000	2
chr10	29456000	29476000	8
chr10	29476000	29482000	10
chr10	29482000	29489000	11
chr10	29489000	29490000	12
chr10	29490000	29511000	13
chr10	29511000	29518000	10
chr10	29518000	29531000	9
chr10	29531000	29533000	7
chr10	29574000	29606000	1
chr10	29930000	29955000	1
chr10	29962000	29963000	1
chr10	29963000	29997000	6
chr10	29997000	30003000	5
chr10	30003000	30004000	4
chr10	30004000	30008000	3
chr10	30008000	30010000	2
chr10	30300000	30458000	3
chr10	31218000	31219000	1
chr10	31219000	31221000	14
chr10	31221000	31254000	17
chr10	31254000	31306000	14
chr10	31306000	31307000	3
chr10	31307000	31314000	2
chr10	31314000	31320000	1
chr10	32448000	32455000	1
chr10	32455000	32598000	2
chr10	32598000	32600000	1
chr10	32622000	32690000	1
chr10	32690000	32692000	2
chr10	32692000	32699000	1
chr10	32699000	32704000	2
chr10	32704000	32705000	5
chr10	32705000	32744000	26
chr10	32744000	32745000	27
chr10	32745000	32746000	31
chr10	32746000	32747000	34
chr10	32747000	32748000	64
chr10	32748000	32833000	91
chr10	32833000	32836000	92
chr10	32836000	32911000	97
chr10	32911000	33185000	91
chr10	33185000	33229000	92
chr10	33229000	33232000	90
chr10	33232000	33238000	89
chr10	33238000	33262000	88
chr10	33262000	33265000	87
chr10	33265000	33267000	85
chr10	33267000	33268000	36
chr10	33268000	33269000	35
chr10	33269000	33271000	32
chr10	33271000	33272000	31
chr10	33272000	33273000	19
chr10	33273000	33274000	18
chr10	33274000	33275000	13
chr10	33275000	33276000	11
chr10	33276000	33278000	6
chr10	33278000	33281000	5
chr10	33281000	33282000	4
chr10	33282000	33284000	2
chr10	33284000	33288000	1
chr10	33320000	33329000	1
chr10	33329000	33332000	2
chr10	33332000	33336000	4
chr10	33336000	33337000	5
chr10	33337000	33347000	20
chr10	33347000	33350000	21
chr10	33350000	33355000	22
chr10	33355000	33367000	23
chr10	33367000	33374000	24
chr10	33374000	33375000	26
chr10	33375000	33377000	29
chr10	33377000	33405000	28
chr10	33405000	33433000	26
chr10	33433000	33434000	18
chr10	33434000	33450000	16
chr10	33450000	33451000	14
chr10	33451000	33453000	10
chr10	33453000	33464000	7
chr10	33464000	33480000	6
chr10	33480000	33528000	5
chr10	33528000	33566000	7
chr10	33566000	33567000	9
chr10	33567000	33582000	11
chr10	33582000	33602000	10
chr10	33602000	33614000	7
chr10	33614000	33637000	8
chr10	33637000	33642000	9
chr10	33642000	33658000	6
chr10	33658000	33659000	5
chr10	33659000	33664000	2
chr10	33664000	33666000	1
chr10	33666000	33678000	2
chr10	33678000	33679000	8
chr10	33679000	33706000	9
chr10	33706000	33707000	10
chr10	33707000	33709000	2
chr10	33709000	33797000	1
chr10	33797000	33844000	3
chr10	33844000	33853000	4
chr10	33853000	33861000	2
chr10	33861000	33862000	3
chr10	33862000	33885000	10
chr10	33885000	33886000	6
chr10	33886000	33909000	2
chr10	33909000	33921000	4
chr10	33921000	33928000	3
chr10	33971000	34024000	1
chr10	34109000	34111000	1
chr10	34111000	34112000	3
chr10	34112000	34117000	9
chr10	34117000	34149000	10
chr10	34149000	34150000	8
chr10	34150000	34151000	3
chr10	34151000	34153000	1
chr10	34188000	34203000	2
chr10	34203000	34205000	1
chr10	34375000	34400000	1
chr10	34400000	34408000	2
chr10	34408000	34438000	3
chr10	34438000	34441000	4
chr10	34441000	34444000	7
chr10	34444000	34445000	8
chr10	34445000	34461000	9
chr10	34461000	34469000	10
chr10	34469000	34470000	7
chr10	34470000	34489000	6
chr10	34489000	34509000	7
chr10	34509000	34516000	8
chr10	34516000	34519000	9
chr10	34519000	34520000	10
chr10	34520000	34521000	11
chr10	34521000	34523000	12
chr10	34523000	34529000	19
chr10	34529000	34532000	22
chr10	34532000	34555000	18
chr10	34555000	34564000	21
chr10	34564000	34568000	20
chr10	34568000	34571000	21
chr10	34571000	34636000	22
chr10	34636000	34641000	23
chr10	34641000	34642000	24
chr10	34642000	34649000	23
chr10	34649000	34702000	22
chr10	34702000	34703000	8
chr10	34703000	34707000	5
chr10	34707000	34708000	4
chr10	34708000	34716000	1
chr10	35003000	35006000	1
chr10	35006000	35011000	2
chr10	35011000	35013000	3
chr10	35013000	35014000	6
chr10	35014000	35016000	8
chr10	35016000	35017000	12
chr10	35017000	35018000	18
chr10	35018000	35019000	29
chr10	35019000	35030000	33
chr10	35030000	35058000	34
chr10	35058000	35059000	28
chr10	35059000	35060000	11
chr10	35060000	35061000	7
chr10	35061000	35062000	2
chr10	35062000	35064000	1
chr10	35093000	35098000	1
chr10	35098000	35099000	14
chr10	35099000	35105000	20
chr10	35105000	35107000	21
chr10	35107000	35153000	23
chr10	35153000	35173000	21
chr10	35173000	35174000	1
chr10	36002000	36009000	1
chr10	36009000	36039000	5
chr10	36039000	36050000	6
chr10	36050000	36054000	7
chr10	36054000	36118000	3
chr10	36118000	36146000	4
chr10	36146000	36172000	5
chr10	36172000	36173000	6
chr10	36173000	36197000	7
chr10	36197000	36201000	8
chr10	36201000	36202000	6
chr10	36202000	36206000	2
chr10	36206000	36209000	3
chr10	36209000	36239000	2
chr10	36507000	36508000	12
chr10	36508000	36513000	14
chr10	36513000	36591000	30
chr10	36591000	36630000	31
chr10	36630000	36633000	33
chr10	36633000	36650000	43
chr10	36650000	36651000	44
chr10	36651000	36654000	28
chr10	36654000	36655000	30
chr10	36655000	36664000	28
chr10	36664000	36693000	27
chr10	36693000	36694000	20
chr10	36694000	36695000	19
chr10	36695000	36698000	13
chr10	36698000	36714000	12
chr10	36714000	36722000	10
chr10	36722000	36724000	11
chr10	36724000	36734000	9
chr10	36734000	36762000	10
chr10	36762000	36855000	9
chr10	36855000	36881000	8
chr10	36881000	36882000	5
chr10	36882000	36883000	2
chr10	36883000	36916000	1
chr10	36963000	37006000	7
chr10	37006000	37007000	4
chr10	37118000	37121000	2
chr10	37121000	37169000	3
chr10	37169000	37174000	2
chr10	37174000	37195000	1
chr10	37195000	37207000	2
chr10	37207000	37213000	3
chr10	37213000	37214000	5
chr10	37214000	37217000	6
chr10	37217000	37218000	9
chr10	37218000	37227000	10
chr10	37227000	37256000	11
chr10	37256000	37267000	13
chr10	37267000	37276000	15
chr10	37276000	37279000	16
chr10	37279000	37302000	17
chr10	37302000	37305000	11
chr10	37305000	37387000	10
chr10	37387000	37389000	4
chr10	37389000	37397000	3
chr10	37397000	37403000	1
chr10	37589000	37590000	7
chr10	37590000	37659000	10
chr10	37659000	37676000	11
chr10	37676000	37682000	12
chr10	37682000	37755000	13
chr10	37755000	37768000	12
chr10	37768000	37772000	11
chr10	37772000	37791000	10
chr10	37791000	37792000	9
chr10	37792000	37793000	8
chr10	37793000	37796000	6
chr10	37796000	37798000	5
chr10	37798000	37799000	4
chr10	37799000	37814000	3
chr10	37814000	37817000	4
chr10	37817000	37925000	21
chr10	37925000	37993000	20
chr10	37993000	38032000	22
chr10	38032000	38033000	21
chr10	38033000	38057000	20
chr10	38057000	38059000	19
chr10	38059000	38061000	18
chr10	38061000	38093000	17
chr10	38093000	38175000	18
chr10	38175000	38360000	19
chr10	38360000	38363000	12
chr10	38363000	38371000	11
chr10	38371000	38458000	12
chr10	38458000	38463000	11
chr10	42982000	42983000	2
chr10	42983000	43063000	4
chr10	43063000	43104000	3
chr10	43104000	43107000	1
chr10	43129000	43136000	1
chr10	43136000	43147000	2
chr10	43147000	43148000	3
chr10	43148000	43227000	7
chr10	43227000	43314000	8
chr10	43314000	43315000	4
chr10	43364000	43368000	1
chr10	43368000	43401000	16
