chrom	start	end	frequency
chr17	15224000	15230000	1
chr17	15300000	15341000	2
chr17	15996000	16098000	4
chr17	16098000	16099000	3
chr17	16099000	16100000	2
chr17	16100000	16102000	1
chr17	17442000	17446000	1
chr17	17446000	17447000	2
chr17	17447000	17494000	12
chr17	17494000	17495000	1
chr17	17705000	17706000	4
chr17	17706000	17707000	5
chr17	17707000	17717000	7
chr17	17717000	17730000	8
chr17	17730000	17731000	9
chr17	17731000	17732000	10
chr17	17732000	17733000	12
chr17	17733000	17735000	13
chr17	17735000	17798000	18
chr17	17798000	17864000	17
chr17	17864000	17865000	13
chr17	17865000	17873000	10
chr17	17873000	17971000	9
chr17	17971000	17977000	34
chr17	17977000	18023000	31
chr17	18023000	18028000	30
chr17	18028000	18029000	11
chr17	18029000	18031000	10
chr17	18031000	18032000	8
chr17	18032000	18033000	2
chr17	18033000	18036000	1
chr17	18898000	18904000	1
chr17	18904000	18917000	2
chr17	19109000	19110000	2
chr17	19110000	19111000	9
chr17	19111000	19112000	13
chr17	19112000	19113000	16
chr17	19113000	19114000	19
chr17	19114000	19115000	23
chr17	19115000	19121000	26
chr17	19121000	19168000	27
chr17	19168000	19169000	28
chr17	19169000	19170000	37
chr17	19170000	19280000	43
chr17	19280000	19281000	38
chr17	19281000	19283000	30
chr17	19283000	19297000	29
chr17	19297000	19321000	26
chr17	19321000	19323000	2
chr17	19442000	19480000	9
chr17	19480000	19483000	6
chr17	19483000	19489000	7
chr17	19489000	19548000	9
chr17	19548000	19574000	12
chr17	19574000	19600000	10
chr17	19600000	19604000	9
chr17	19604000	19620000	8
chr17	19620000	19621000	9
chr17	19621000	19623000	10
chr17	19623000	19636000	17
chr17	19636000	19637000	16
chr17	19637000	19642000	13
chr17	19642000	19644000	14
chr17	19644000	19645000	15
chr17	19645000	19651000	16
chr17	19651000	19652000	17
chr17	19652000	19657000	18
chr17	19657000	19663000	19
chr17	19663000	19664000	20
chr17	19664000	19666000	24
chr17	19666000	19669000	22
chr17	19669000	19734000	21
chr17	19734000	19736000	22
chr17	19736000	19739000	24
chr17	19739000	19740000	25
chr17	19740000	19741000	33
chr17	19741000	19775000	70
chr17	19775000	19786000	69
chr17	19786000	19787000	70
chr17	19787000	19788000	69
chr17	19788000	19789000	36
chr17	19789000	19790000	32
chr17	19790000	19793000	23
chr17	19793000	19794000	22
chr17	19794000	19796000	22
chr17	19796000	19799000	21
chr17	19799000	19806000	20
chr17	19806000	19807000	19
chr17	19807000	19894000	18
chr17	19894000	19899000	19
chr17	19899000	19916000	18
chr17	19916000	19922000	17
chr17	19922000	19928000	16
chr17	19928000	19929000	13
chr17	19929000	19930000	10
chr17	19930000	19948000	8
chr17	19948000	19951000	7
chr17	19951000	19953000	4
chr17	19953000	19962000	3
chr17	19962000	19963000	4
chr17	19963000	19965000	5
chr17	19965000	19967000	6
chr17	19967000	19969000	7
chr17	19969000	19972000	10
chr17	19972000	19984000	11
chr17	19984000	19985000	12
chr17	19985000	19987000	13
chr17	19987000	19988000	14
chr17	19988000	19989000	17
chr17	19989000	19990000	18
chr17	19990000	20045000	19
chr17	20045000	20179000	20
chr17	20179000	20186000	19
chr17	20186000	20187000	6
chr17	20187000	20188000	4
chr17	20188000	20191000	3
chr17	20191000	20192000	1
chr17	20869000	20870000	2
chr17	20870000	20872000	3
chr17	20872000	20873000	5
chr17	20873000	20874000	17
chr17	20874000	20888000	55
chr17	20888000	20890000	56
chr17	20890000	20892000	57
chr17	20892000	20895000	58
chr17	20895000	20896000	63
chr17	20896000	20897000	64
chr17	20897000	20898000	81
chr17	20898000	20899000	91
chr17	20899000	20954000	95
chr17	20954000	20956000	94
chr17	20956000	20958000	93
chr17	20958000	20959000	92
chr17	20959000	20960000	86
chr17	20960000	20961000	74
chr17	20961000	20962000	65
chr17	20962000	20963000	54
chr17	20963000	20964000	52
chr17	20964000	20965000	51
chr17	20965000	20972000	50
chr17	20972000	20973000	46
chr17	20973000	20975000	44
chr17	20975000	20976000	40
chr17	20976000	20978000	39
chr17	20978000	20979000	38
chr17	20979000	20981000	32
chr17	20981000	20983000	12
chr17	20983000	20988000	11
chr17	20988000	20992000	10
chr17	25975000	26023000	1
chr17	27887000	27926000	1
chr17	28362000	28389000	1
chr17	29833000	29875000	2
chr17	29958000	29982000	1
chr17	31514000	31528000	1
chr17	31528000	31532000	2
chr17	31532000	31533000	4
chr17	31533000	31534000	5
chr17	31534000	31535000	6
chr17	31535000	31536000	7
chr17	31536000	31537000	8
chr17	31537000	31538000	17
chr17	31538000	31542000	32
chr17	31542000	31570000	33
chr17	31570000	31574000	29
chr17	31574000	31576000	1
chr17	31728000	31766000	1
chr17	31766000	31782000	10
chr17	31782000	31783000	9
chr17	31783000	31798000	1
chr17	31853000	31857000	1
chr17	31857000	31907000	3
chr17	31907000	31908000	1
chr17	31937000	31949000	1
chr17	31949000	31964000	2
chr17	31964000	31965000	3
chr17	31965000	31966000	14
chr17	31966000	31982000	15
chr17	31982000	31990000	12
chr17	31990000	31991000	8
chr17	31991000	31992000	3
chr17	31992000	31994000	1
chr17	32162000	32163000	1
chr17	32163000	32180000	12
chr17	32257000	32258000	1
chr17	32258000	32259000	3
chr17	32259000	32261000	6
chr17	32261000	32271000	8
chr17	32271000	32289000	9
chr17	32289000	32298000	7
chr17	32298000	32299000	6
chr17	32299000	32300000	5
chr17	32300000	32301000	4
chr17	32301000	32302000	1
chr17	32525000	32526000	1
chr17	32526000	32624000	2
chr17	32624000	32632000	1
chr17	33464000	33465000	1
chr17	33465000	33470000	3
chr17	33470000	33479000	4
chr17	33479000	33480000	6
chr17	33480000	33538000	7
chr17	33538000	33542000	4
chr17	33542000	33577000	3
chr17	33577000	33578000	1
chr17	33614000	33645000	4
chr17	33645000	33661000	3
chr17	33661000	33680000	4
chr17	33680000	33691000	3
chr17	33748000	33750000	2
chr17	33750000	33757000	3
chr17	33757000	33759000	5
chr17	33759000	33762000	6
chr17	33762000	33764000	27
chr17	33764000	33769000	28
chr17	33769000	33783000	29
chr17	33783000	33789000	31
chr17	33789000	33796000	30
chr17	33796000	33797000	27
chr17	33797000	33799000	26
chr17	33799000	33800000	19
chr17	33800000	33811000	13
chr17	33811000	33814000	12
chr17	33814000	33816000	13
chr17	33816000	33820000	12
chr17	33820000	33822000	13
chr17	33822000	33823000	16
chr17	33823000	33824000	29
chr17	33824000	33858000	30
chr17	33858000	33859000	31
chr17	33859000	33865000	36
chr17	33865000	33868000	35
chr17	33868000	33869000	36
chr17	33869000	33875000	35
chr17	33875000	33908000	36
chr17	33908000	33933000	37
chr17	33933000	34014000	36
chr17	34014000	34042000	35
chr17	34042000	34058000	40
chr17	34058000	34059000	40
chr17	34059000	34063000	41
chr17	34063000	34065000	39
chr17	34065000	34066000	40
chr17	34066000	34068000	39
chr17	34068000	34071000	38
chr17	34071000	34072000	39
chr17	34072000	34076000	34
chr17	34076000	34079000	26
chr17	34079000	34087000	24
chr17	34087000	34088000	23
chr17	34088000	34141000	22
chr17	34141000	34153000	21
chr17	34153000	34189000	20
chr17	34189000	34242000	19
chr17	34242000	34254000	18
chr17	34254000	34262000	19
chr17	34262000	34263000	23
chr17	34263000	34265000	26
chr17	34265000	34275000	25
chr17	34275000	34276000	24
chr17	34276000	34277000	28
chr17	34277000	34286000	29
chr17	34286000	34289000	28
chr17	34289000	34291000	27
chr17	34291000	34297000	28
chr17	34297000	34298000	26
chr17	34298000	34303000	24
chr17	34303000	34307000	14
chr17	34307000	34308000	13
chr17	34308000	34309000	14
chr17	34309000	34311000	11
chr17	34311000	34312000	15
chr17	34312000	34335000	14
chr17	34335000	34352000	13
chr17	34352000	34353000	6
chr17	34373000	34393000	1
chr17	34393000	34403000	2
chr17	34403000	34421000	3
chr17	34421000	34438000	2
chr17	34438000	34446000	1
chr17	36920000	36924000	1
chr17	36924000	36991000	2
chr17	36991000	36997000	3
chr17	36997000	37016000	5
chr17	37016000	37044000	6
chr17	37044000	37045000	7
chr17	37045000	37049000	5
chr17	37049000	37061000	6
chr17	37061000	37062000	7
chr17	37062000	37064000	8
chr17	37064000	37065000	9
chr17	37065000	37066000	12
chr17	37066000	37067000	15
chr17	37067000	37070000	18
chr17	37070000	37073000	19
chr17	37073000	37124000	21
chr17	37124000	37145000	20
chr17	37145000	37170000	21
chr17	37170000	37174000	19
chr17	37174000	37217000	20
chr17	37217000	37246000	21
chr17	37246000	37247000	22
chr17	37247000	37248000	21
chr17	37248000	37254000	25
chr17	37254000	37255000	10
chr17	37255000	37257000	9
chr17	37257000	37258000	7
chr17	37258000	37259000	6
chr17	37259000	37286000	5
chr17	37286000	37292000	6
chr17	37292000	37319000	5
chr17	37319000	37321000	4
chr17	37321000	37323000	1
chr17	38863000	38866000	1
chr17	38866000	38879000	2
chr17	38879000	38952000	1
chr17	39078000	39082000	1
chr17	39082000	39087000	2
chr17	39087000	39089000	4
chr17	39089000	39092000	5
chr17	39092000	39110000	6
chr17	39110000	39137000	3
chr17	39137000	39142000	1
chr17	41460000	41461000	3
chr17	41461000	41464000	4
chr17	41464000	41471000	5
chr17	41471000	41489000	8
chr17	41489000	41492000	1
chr17	41792000	41800000	18
chr17	41800000	41841000	19
chr17	41841000	41842000	13
chr17	41842000	41843000	2
chr17	41843000	41862000	1
chr17	42144000	42145000	1
chr17	42145000	42152000	2
chr17	42152000	42153000	6
chr17	42153000	42154000	7
chr17	42154000	42213000	8
chr17	42213000	42215000	4
chr17	42215000	42261000	1
chr17	42261000	42268000	4
chr17	42268000	42323000	3
chr17	42323000	42328000	7
chr17	42328000	42333000	8
chr17	42333000	42343000	9
chr17	42343000	42345000	8
chr17	42345000	42359000	11
chr17	42359000	42360000	6
chr17	42360000	42425000	4
chr17	42425000	42428000	2
chr17	42428000	42437000	1
chr17	42667000	42686000	1
chr17	42686000	42687000	4
chr17	42687000	42719000	5
chr17	43062000	43063000	1
chr17	43063000	43070000	15
chr17	43070000	43082000	18
chr17	43082000	43084000	19
chr17	43084000	43096000	20
chr17	43096000	43107000	2
chr17	43107000	43108000	3
chr17	43108000	43119000	6
chr17	43119000	43124000	7
chr17	43124000	43127000	9
chr17	43127000	43128000	12
chr17	43128000	43150000	17
chr17	43150000	43152000	18
chr17	43152000	43185000	20
chr17	43185000	43189000	19
chr17	43189000	43191000	18
chr17	43191000	43193000	14
chr17	43193000	43196000	13
chr17	43196000	43197000	11
chr17	43197000	43202000	10
chr17	43202000	43205000	7
chr17	43205000	43207000	4
chr17	43207000	43208000	2
chr17	43208000	43209000	1
chr17	43341000	43345000	1
chr17	43345000	43349000	4
chr17	43349000	43394000	7
chr17	43394000	43395000	6
chr17	43395000	43415000	5
chr17	43415000	43428000	6
chr17	43428000	43429000	4
chr17	43429000	43432000	3
chr17	43432000	43433000	2
chr17	43433000	43452000	1
chr17	43882000	43886000	1
chr17	43886000	43891000	2
chr17	43891000	43934000	3
chr17	43934000	43939000	2
chr17	44066000	44067000	2
chr17	44067000	44085000	4
chr17	44085000	44091000	5
chr17	44091000	44094000	6
chr17	44094000	44095000	7
chr17	44095000	44096000	8
chr17	44096000	44099000	9
chr17	44099000	44102000	13
chr17	44102000	44110000	14
chr17	44110000	44111000	17
chr17	44111000	44112000	18
chr17	44112000	44113000	22
chr17	44113000	44114000	25
chr17	44114000	44115000	28
chr17	44115000	44116000	32
chr17	44116000	44117000	38
chr17	44117000	44118000	59
chr17	44118000	44119000	64
chr17	44119000	44120000	68
chr17	44120000	44121000	72
chr17	44121000	44122000	77
chr17	44122000	44261000	79
chr17	44261000	44270000	78
chr17	44270000	44271000	42
chr17	44271000	44272000	5
chr17	44272000	44273000	4
chr17	44273000	44283000	3
chr17	44283000	44286000	1
chr17	44864000	44916000	1
chr17	45285000	45297000	1
chr17	45297000	45301000	2
chr17	45301000	45302000	3
chr17	45302000	45304000	4
chr17	45304000	45306000	5
chr17	45306000	45307000	6
chr17	45307000	45309000	10
chr17	45309000	45310000	11
chr17	45310000	45311000	14
chr17	45311000	45312000	15
chr17	45312000	45313000	17
chr17	45313000	45319000	25
chr17	45319000	45320000	26
chr17	45320000	45321000	31
chr17	45321000	45322000	42
chr17	45322000	45323000	51
chr17	45323000	45324000	58
chr17	45324000	45325000	63
chr17	45325000	45337000	64
chr17	45337000	45355000	65
chr17	45355000	45373000	66
chr17	45373000	45380000	67
chr17	45380000	45385000	64
chr17	45385000	45386000	58
chr17	45386000	45387000	57
chr17	45387000	45388000	56
chr17	45388000	45390000	51
chr17	45390000	45394000	50
chr17	45394000	45395000	51
chr17	45395000	45396000	52
chr17	45396000	45401000	53
chr17	45401000	45402000	55
chr17	45402000	45434000	56
chr17	45434000	45458000	57
chr17	45458000	45459000	58
chr17	45459000	45460000	61
chr17	45460000	45493000	74
chr17	45493000	45494000	65
chr17	45494000	45495000	60
chr17	45495000	45496000	59
chr17	45496000	45499000	19
chr17	45499000	45503000	18
chr17	45705000	45706000	7
chr17	45706000	45793000	16
chr17	45793000	45794000	12
chr17	45794000	45806000	8
chr17	45806000	45822000	7
chr17	45822000	45823000	5
chr17	45823000	45824000	2
chr17	45824000	45850000	1
chr17	46341000	46351000	1
chr17	46351000	46352000	3
chr17	46352000	46414000	5
chr17	46414000	46429000	6
chr17	46429000	46439000	11
chr17	46439000	46452000	8
chr17	46452000	46471000	7
chr17	46471000	46472000	8
chr17	46472000	46552000	10
chr17	46552000	46553000	8
chr17	46553000	46559000	4
chr17	46559000	46564000	3
chr17	46564000	46565000	1
chr17	46690000	46692000	2
chr17	46692000	46693000	6
chr17	46693000	46729000	35
chr17	46729000	46730000	3
chr17	46730000	46731000	1
chr17	47506000	47533000	1
chr17	47533000	47538000	2
chr17	47538000	47559000	3
chr17	47559000	47568000	2
chr17	47690000	47693000	2
chr17	47693000	47696000	3
chr17	47696000	47764000	9
chr17	47764000	47781000	10
chr17	47781000	47819000	11
chr17	47819000	47831000	7
chr17	47831000	47881000	6
chr17	47881000	47883000	4
chr17	47883000	47922000	2
chr17	47922000	47936000	1
chr17	47936000	47939000	2
chr17	47939000	47978000	6
chr17	47978000	47984000	7
chr17	47984000	47988000	6
chr17	47988000	47993000	5
chr17	47993000	47994000	4
chr17	47994000	47995000	3
chr17	47995000	47996000	2
chr17	47996000	48013000	1
chr17	48181000	48188000	1
chr17	48188000	48229000	2
chr17	48229000	48289000	3
chr17	49045000	49089000	1
chr17	49222000	49223000	2
chr17	49223000	49318000	4
chr17	49318000	49362000	3
chr17	49569000	49608000	1
chr17	49684000	49695000	1
chr17	49695000	49697000	2
chr17	49697000	49698000	3
chr17	49698000	49721000	6
chr17	49721000	49722000	7
chr17	49722000	49744000	11
chr17	49744000	49751000	10
chr17	49751000	49752000	5
chr17	49752000	49753000	2
chr17	49753000	49758000	1
chr17	50548000	50554000	7
chr17	50554000	50607000	8
chr17	50607000	50608000	4
chr17	50608000	50610000	1
chr17	51754000	51821000	8
chr17	51821000	51822000	5
chr17	51822000	51823000	1
chr17	51896000	51897000	3
chr17	51897000	51928000	4
chr17	51928000	51940000	6
chr17	51940000	51968000	7
chr17	51968000	51972000	5
chr17	51972000	51987000	8
chr17	51987000	51996000	9
chr17	51996000	51997000	10
chr17	51997000	52002000	11
chr17	52002000	52003000	13
chr17	52003000	52004000	14
chr17	52004000	52050000	18
chr17	52050000	52057000	10
chr17	52057000	52082000	6
chr17	52082000	52083000	5
chr17	52083000	52084000	3
chr17	52084000	52097000	2
chr17	52097000	52137000	1
chr17	52932000	52933000	2
chr17	52933000	52953000	5
chr17	52953000	52956000	1
chr17	52964000	52975000	2
chr17	52975000	52982000	3
chr17	52982000	53018000	4
chr17	53018000	53042000	3
chr17	53042000	53043000	6
chr17	53043000	53044000	7
chr17	53044000	53147000	11
chr17	53147000	53148000	9
chr17	53148000	53174000	6
chr17	53174000	53217000	7
chr17	53217000	53218000	4
chr17	53218000	53233000	2
chr17	53233000	53244000	1
chr17	53276000	53296000	1
chr17	53377000	53408000	5
chr17	53408000	53409000	4
chr17	53734000	53739000	1
chr17	53739000	53744000	2
chr17	53744000	53752000	6
chr17	53752000	53771000	7
chr17	53771000	53777000	1
chr17	53896000	53900000	1
chr17	53900000	53923000	58
chr17	53923000	53924000	14
chr17	53924000	53925000	6
chr17	53925000	53926000	4
chr17	53977000	53978000	1
chr17	53978000	54043000	14
chr17	54043000	54044000	4
chr17	54044000	54046000	2
chr17	54046000	54062000	1
chr17	54847000	54852000	1
chr17	54852000	54853000	2
chr17	54853000	54883000	17
chr17	54883000	54884000	5
chr17	54884000	54932000	4
chr17	54932000	54933000	3
chr17	54933000	54937000	2
chr17	54937000	54953000	1
chr17	54971000	55009000	1
chr17	55009000	55099000	2
chr17	55099000	55104000	1
chr17	55175000	55192000	1
chr17	55192000	55203000	2
chr17	55203000	55252000	1
chr17	55652000	55670000	1
chr17	56333000	56388000	1
chr17	56388000	56390000	2
chr17	56390000	56408000	3
chr17	56408000	56419000	2
chr17	56419000	56420000	1
chr17	59609000	59611000	2
chr17	59611000	59612000	7
chr17	59612000	59619000	12
chr17	59619000	59620000	13
chr17	59620000	59641000	14
chr17	59641000	59650000	13
chr17	59650000	59651000	12
chr17	59651000	59652000	11
chr17	59652000	59653000	10
chr17	59653000	59654000	9
chr17	59654000	59655000	2
chr17	60152000	60154000	1
chr17	60154000	60155000	3
chr17	60155000	60185000	5
chr17	60185000	60218000	6
chr17	60218000	60219000	4
chr17	60219000	60224000	2
chr17	60224000	60226000	1
chr17	61005000	61093000	1
chr17	61093000	61094000	3
chr17	61094000	61211000	4
chr17	61211000	61240000	5
chr17	61240000	61247000	4
chr17	61247000	61253000	5
chr17	61253000	61259000	6
chr17	61259000	61273000	7
chr17	61273000	61475000	8
chr17	61475000	61483000	7
chr17	61483000	61498000	6
chr17	61498000	61499000	2
chr17	63306000	63332000	5
chr17	63440000	63441000	7
chr17	63441000	63463000	21
chr17	64126000	64148000	7
chr17	64148000	64192000	8
chr17	64192000	64201000	7
chr17	64201000	64202000	6
chr17	64202000	64203000	1
chr17	64245000	64250000	1
chr17	64250000	64253000	3
chr17	64253000	64254000	8
chr17	64254000	64277000	21
chr17	64277000	64284000	22
chr17	64284000	64286000	21
chr17	64286000	64287000	22
chr17	64287000	64288000	23
chr17	64288000	64297000	31
chr17	64297000	64320000	28
chr17	64320000	64321000	26
chr17	64321000	64327000	24
chr17	64327000	64328000	22
chr17	64328000	64339000	20
chr17	64339000	64341000	19
chr17	64341000	64342000	17
chr17	64342000	64343000	15
chr17	64343000	64344000	4
chr17	64344000	64345000	3
chr17	64345000	64346000	2
chr17	64346000	64347000	1
chr17	64391000	64432000	4
chr17	64756000	64780000	6
chr17	64817000	64827000	1
chr17	64827000	64837000	2
chr17	64837000	64838000	11
chr17	64838000	64839000	13
chr17	64839000	64845000	18
chr17	64845000	64857000	19
chr17	64857000	64859000	21
chr17	64859000	64860000	19
chr17	64860000	64861000	19
chr17	64861000	64862000	18
chr17	64862000	64863000	19
chr17	64863000	64871000	20
chr17	64871000	64872000	21
chr17	64872000	64902000	22
chr17	64902000	64904000	21
chr17	64904000	64908000	20
chr17	64908000	64910000	17
chr17	64910000	64912000	13
chr17	64912000	64913000	9
chr17	64913000	64914000	1
chr17	65027000	65055000	1
chr17	65289000	65290000	1
chr17	65290000	65351000	5
chr17	65351000	65352000	3
chr17	65691000	65702000	3
chr17	65702000	65730000	25
chr17	65730000	65749000	23
chr17	65749000	65750000	22
chr17	65750000	65753000	10
chr17	65753000	65757000	8
chr17	65757000	65768000	1
chr17	66020000	66075000	2
chr17	66075000	66077000	1
chr17	66614000	66661000	2
chr17	66661000	66665000	1
chr17	66665000	66694000	1
chr17	67685000	67694000	1
chr17	67694000	67695000	3
chr17	67695000	67698000	4
chr17	67698000	67699000	5
chr17	67699000	67700000	7
chr17	67700000	67701000	10
chr17	67701000	67702000	12
chr17	67702000	67703000	17
chr17	67703000	67704000	54
chr17	67704000	67770000	59
chr17	67770000	67771000	21
chr17	67771000	67772000	19
chr17	67772000	67773000	16
chr17	67773000	67774000	15
chr17	67774000	67775000	14
chr17	67775000	67776000	13
chr17	67776000	67777000	12
chr17	67777000	67778000	6
chr17	67778000	67782000	3
chr17	67782000	67783000	2
chr17	67783000	67785000	1
chr17	68264000	68283000	1
chr17	68283000	68298000	2
chr17	68298000	68299000	4
chr17	68299000	68310000	5
chr17	68310000	68335000	9
chr17	68335000	68347000	10
chr17	68347000	68348000	14
chr17	68348000	68366000	16
chr17	68366000	68367000	15
chr17	68367000	68405000	14
chr17	68405000	68426000	12
chr17	68426000	68428000	7
chr17	68428000	68437000	4
chr17	69538000	69553000	1
chr17	69553000	69596000	2
chr17	69596000	69648000	4
chr17	69648000	69650000	3
chr17	69650000	69673000	2
chr17	69673000	69810000	1
chr17	70012000	70013000	1
chr17	70013000	70017000	3
chr17	70017000	70026000	22
chr17	70026000	70047000	23
chr17	70047000	70051000	26
chr17	70051000	70053000	27
chr17	70053000	70057000	29
chr17	70057000	70062000	28
chr17	70062000	70063000	26
chr17	70063000	70064000	27
chr17	70064000	70072000	28
chr17	70072000	70082000	27
chr17	70082000	70083000	26
chr17	70083000	70084000	25
chr17	70084000	70092000	23
chr17	70092000	70093000	22
chr17	70093000	70095000	20
chr17	70095000	70109000	19
chr17	70109000	70110000	18
chr17	70110000	70111000	14
chr17	70111000	70112000	13
chr17	70112000	70114000	12
chr17	70114000	70117000	11
chr17	70117000	70120000	2
chr17	70120000	70135000	1
chr17	70144000	70153000	1
chr17	70153000	70173000	2
chr17	70173000	70174000	3
chr17	70174000	70207000	4
chr17	70207000	70215000	2
chr17	70215000	70216000	1
chr17	70611000	70641000	1
chr17	70641000	70644000	3
chr17	70644000	70680000	2
chr17	70917000	70918000	1
chr17	70918000	70921000	2
chr17	70921000	70922000	3
chr17	70922000	70949000	6
chr17	70949000	70952000	5
chr17	70952000	70953000	4
chr17	70953000	70958000	3
chr17	70958000	70963000	2
chr17	70963000	70980000	1
chr17	71002000	71004000	1
chr17	71004000	71007000	2
chr17	71007000	71037000	4
chr17	71037000	71057000	1
chr17	71122000	71144000	2
chr17	71144000	71149000	4
chr17	71149000	71157000	7
chr17	71157000	71171000	9
chr17	71171000	71173000	7
chr17	71264000	71331000	1
chr17	71372000	71413000	10
chr17	71413000	71414000	5
chr17	71414000	71418000	4
chr17	71418000	71423000	2
chr17	71423000	71424000	3
chr17	71424000	71444000	6
chr17	71444000	71446000	4
chr17	71446000	71448000	1
chr17	71544000	71548000	1
chr17	71548000	71549000	2
chr17	71549000	71552000	4
chr17	71552000	71553000	5
chr17	71553000	71594000	7
chr17	71594000	71600000	3
chr17	71600000	71633000	1
chr17	71649000	71652000	1
chr17	71652000	71653000	2
chr17	71653000	71689000	3
chr17	71689000	71695000	2
chr17	71695000	71696000	1
chr17	71799000	71809000	1
chr17	71809000	71811000	3
chr17	71811000	71827000	11
chr17	72196000	72211000	1
chr17	72211000	72223000	2
chr17	72223000	72224000	3
chr17	72224000	72306000	4
chr17	72306000	72308000	3
chr17	72308000	72324000	2
chr17	72324000	72379000	3
chr17	72379000	72380000	1
chr17	72392000	72443000	1
chr17	72687000	72688000	1
chr17	72688000	72704000	3
chr17	72704000	72736000	6
chr17	72736000	72737000	4
chr17	72737000	72738000	2
chr17	72738000	72742000	1
chr17	73107000	73222000	1
chr17	75131000	75133000	5
chr17	75133000	75135000	6
chr17	75135000	75138000	7
chr17	75138000	75139000	18
chr17	75139000	75160000	23
chr17	75160000	75207000	21
chr17	75207000	75208000	2
chr17	75208000	75235000	1
chr17	75236000	75245000	4
chr17	75245000	75250000	6
chr17	75250000	75305000	2
chr17	75345000	75347000	2
chr17	75347000	75349000	3
chr17	75349000	75350000	10
chr17	75350000	75366000	11
chr17	75366000	75367000	12
chr17	75367000	75384000	16
chr17	75384000	75386000	15
chr17	75386000	75387000	14
chr17	75387000	75391000	13
chr17	75391000	75392000	7
chr17	75392000	75393000	3
chr17	75393000	75396000	3
chr17	75396000	75400000	2
chr17	75400000	75499000	1
chr17	75549000	75590000	1
chr17	75599000	75600000	1
chr17	75600000	75607000	3
chr17	75607000	75614000	4
chr17	75614000	75615000	5
chr17	75615000	75616000	8
chr17	75616000	75617000	11
chr17	75617000	75618000	41
chr17	75618000	75619000	62
chr17	75619000	75620000	68
chr17	75620000	75629000	73
chr17	75629000	75636000	77
chr17	75636000	75637000	72
chr17	75637000	75638000	71
chr17	75638000	75640000	69
chr17	75640000	75643000	65
chr17	75643000	75644000	66
chr17	75644000	75646000	65
chr17	75646000	75657000	67
chr17	75657000	75659000	68
chr17	75659000	75660000	69
chr17	75660000	75661000	61
chr17	75661000	75662000	66
chr17	75662000	75663000	62
chr17	75663000	75664000	61
chr17	75664000	75665000	62
chr17	75665000	75666000	62
chr17	75666000	75667000	48
chr17	75667000	75668000	46
chr17	75668000	75671000	44
chr17	75671000	75672000	45
chr17	75672000	75675000	47
chr17	75675000	75677000	48
chr17	75677000	75681000	47
chr17	75681000	75685000	46
chr17	75685000	75686000	43
chr17	75686000	75687000	37
chr17	75687000	75691000	36
chr17	75691000	75701000	36
chr17	75701000	75705000	37
chr17	75705000	75724000	39
chr17	75724000	75727000	33
chr17	75727000	75728000	34
chr17	75728000	75736000	36
chr17	75736000	75743000	33
chr17	75743000	75746000	34
chr17	75746000	75747000	33
chr17	75747000	75748000	29
chr17	75748000	75749000	28
chr17	75749000	75752000	26
chr17	75752000	75753000	27
chr17	75753000	75758000	26
chr17	75758000	75764000	27
chr17	75764000	75769000	28
chr17	75769000	75770000	22
chr17	75770000	75773000	21
chr17	75773000	75777000	20
chr17	75777000	75783000	21
chr17	75783000	75786000	20
chr17	75786000	75800000	16
chr17	75800000	75801000	15
chr17	75801000	75802000	13
chr17	75802000	75807000	5
chr17	75807000	75814000	9
chr17	75814000	75838000	10
chr17	75838000	75847000	8
chr17	75847000	75848000	9
chr17	75848000	75849000	6
chr17	75849000	75877000	5
chr17	75877000	75878000	2
chr17	75878000	75890000	1
chr17	76177000	76200000	5
chr17	76237000	76238000	1
chr17	76238000	76240000	2
chr17	76240000	76258000	6
chr17	76258000	76259000	2
chr17	76296000	76334000	1
chr17	76443000	76445000	1
chr17	76445000	76475000	2
chr17	76523000	76559000	1
chr17	76559000	76565000	3
chr17	76565000	76567000	4
chr17	76567000	76574000	3
chr17	76574000	76576000	5
chr17	76576000	76584000	6
chr17	76584000	76591000	7
chr17	76591000	76598000	6
chr17	76598000	76601000	3
chr17	76601000	76602000	1
chr17	76602000	76603000	3
chr17	76603000	76606000	4
chr17	76606000	76630000	6
chr17	76630000	76632000	9
chr17	76632000	76635000	11
chr17	76635000	76636000	12
chr17	76636000	76637000	10
chr17	76637000	76639000	11
chr17	76639000	76641000	12
chr17	76641000	76642000	12
chr17	76642000	76645000	14
chr17	76645000	76651000	22
chr17	76651000	76653000	27
chr17	76653000	76658000	28
chr17	76658000	76700000	25
chr17	76700000	76711000	24
chr17	76711000	76715000	22
chr17	76715000	76721000	21
chr17	76721000	76756000	22
chr17	76756000	76796000	23
chr17	76796000	76804000	24
chr17	76804000	76805000	22
chr17	76805000	76826000	21
chr17	76826000	76848000	19
chr17	76848000	76849000	16
chr17	76849000	76852000	14
chr17	76852000	76854000	13
chr17	76854000	76859000	11
chr17	76859000	76871000	10
chr17	76871000	76879000	11
chr17	76879000	76906000	9
chr17	76906000	76914000	10
chr17	76914000	76942000	4
chr17	76942000	76944000	2
chr17	76944000	76971000	1
chr17	76971000	76972000	2
chr17	76972000	76980000	3
chr17	76980000	76990000	2
chr17	76990000	77011000	7
chr17	77011000	77014000	8
chr17	77014000	77015000	9
chr17	77015000	77018000	11
chr17	77018000	77019000	16
chr17	77019000	77039000	20
chr17	77662000	77765000	1
chr17	77765000	77767000	2
chr17	77767000	77810000	3
